machine_id,machine_type,timestamp,temperature_c,vibration_mm_s,pressure_bar,rpm,power_consumption_kw,noise_db,humidity_pct,is_failure,failure_within_24h,failure_within_7d
MACHINE_005,Compressor,2024-03-12 20:00:00,55.12,1.708,126.18,2589.8,7.74,81.4,44.5,0,0,1
MACHINE_005,Compressor,2024-03-12 21:00:00,53.55,1.69,121.93,2607.4,9.63,65.6,42.7,0,0,1
MACHINE_005,Compressor,2024-03-12 22:00:00,50.65,1.694,121.49,2599.8,22.31,64.0,63.3,0,0,1
MACHINE_005,Compressor,2024-03-12 23:00:00,50.64,1.817,121.65,2618.1,24.98,63.5,49.8,0,0,1
MACHINE_005,Compressor,2024-03-13 00:00:00,51.38,1.647,118.94,2548.7,23.25,79.5,40.3,0,0,1
MACHINE_005,Compressor,2024-03-13 01:00:00,53.8,1.753,123.85,2562.5,12.43,79.2,31.0,0,0,1
MACHINE_005,Compressor,2024-03-13 02:00:00,51.56,1.765,116.73,2584.1,13.88,78.2,35.7,0,0,1
MACHINE_005,Compressor,2024-03-13 03:00:00,50.38,1.586,118.53,2588.9,19.27,63.6,56.1,0,0,1
MACHINE_005,Compressor,2024-03-13 04:00:00,48.44,1.787,123.03,2579.6,17.14,77.9,52.0,0,0,1
MACHINE_005,Compressor,2024-03-13 05:00:00,51.04,1.75,117.62,2595.1,8.57,82.3,42.2,0,0,1
MACHINE_005,Compressor,2024-03-13 06:00:00,52.26,1.679,119.97,2614.6,19.98,64.9,30.3,0,0,1
MACHINE_005,Compressor,2024-03-13 07:00:00,55.1,1.827,122.1,2615.1,20.62,64.5,38.4,0,0,1
MACHINE_005,Compressor,2024-03-13 08:00:00,53.33,1.563,117.56,2634.3,5.88,65.8,30.0,0,0,1
MACHINE_005,Compressor,2024-03-13 09:00:00,50.31,1.664,120.9,2567.3,5.09,83.5,43.6,0,0,1
MACHINE_005,Compressor,2024-03-13 10:00:00,48.01,1.844,121.5,2618.2,14.94,76.3,69.8,0,0,1
MACHINE_005,Compressor,2024-03-13 11:00:00,50.76,1.779,121.37,2617.7,15.98,61.9,53.8,0,0,1
MACHINE_005,Compressor,2024-03-13 12:00:00,49.6,1.713,115.92,2622.8,17.86,65.1,34.4,0,0,1
MACHINE_005,Compressor,2024-03-13 13:00:00,49.48,1.588,120.17,2615.7,15.3,61.7,60.0,0,0,1
MACHINE_005,Compressor,2024-03-13 14:00:00,50.09,1.756,117.45,2574.6,12.28,67.7,41.1,0,0,1
MACHINE_005,Compressor,2024-03-13 15:00:00,51.27,1.809,125.01,2606.2,22.96,67.0,31.9,0,0,1
MACHINE_005,Compressor,2024-03-13 16:00:00,51.19,1.535,121.18,2604.3,7.38,66.0,53.6,0,0,1
MACHINE_005,Compressor,2024-03-13 17:00:00,52.66,1.77,118.52,2593.7,7.63,60.8,30.8,0,0,1
MACHINE_005,Compressor,2024-03-13 18:00:00,48.89,1.786,118.69,2532.1,15.93,66.7,65.1,0,0,1
MACHINE_005,Compressor,2024-03-13 19:00:00,53.71,1.831,121.83,2591.5,7.26,82.0,65.7,0,0,1
MACHINE_005,Compressor,2024-03-13 20:00:00,54.11,1.762,120.37,2583.2,19.57,63.0,61.6,0,0,1
MACHINE_005,Compressor,2024-03-13 21:00:00,53.72,1.711,115.35,2626.7,7.9,71.0,66.0,0,0,1
MACHINE_005,Compressor,2024-03-13 22:00:00,49.32,1.797,118.45,2601.1,19.03,65.4,33.6,0,0,1
MACHINE_005,Compressor,2024-03-13 23:00:00,51.42,1.942,129.27,2600.1,20.13,68.3,65.2,0,0,1
MACHINE_005,Compressor,2024-03-14 00:00:00,56.89,1.665,116.97,2607.0,7.59,69.6,67.2,0,0,1
MACHINE_005,Compressor,2024-03-14 01:00:00,52.96,1.778,119.55,2609.9,10.18,60.5,37.0,0,0,1
MACHINE_005,Compressor,2024-03-14 02:00:00,45.8,1.588,123.85,2589.5,11.61,70.7,57.7,0,0,1
MACHINE_005,Compressor,2024-03-14 03:00:00,50.59,1.665,121.74,2564.2,13.05,64.6,40.1,0,0,1
MACHINE_005,Compressor,2024-03-14 04:00:00,50.05,1.627,119.47,2590.6,14.58,60.3,68.3,0,0,1
MACHINE_005,Compressor,2024-03-14 05:00:00,50.68,1.762,117.98,2580.9,8.95,67.1,43.0,0,0,1
MACHINE_005,Compressor,2024-03-14 06:00:00,50.71,1.764,114.35,2585.7,14.8,76.7,65.2,0,0,1
MACHINE_005,Compressor,2024-03-14 07:00:00,54.12,1.549,117.81,2556.9,17.78,63.6,38.8,0,0,1
MACHINE_005,Compressor,2024-03-14 08:00:00,53.21,1.631,122.9,2588.0,23.87,71.0,67.7,0,0,1
MACHINE_005,Compressor,2024-03-14 09:00:00,51.02,1.68,120.47,2591.1,5.75,67.1,55.9,0,0,1
MACHINE_005,Compressor,2024-03-14 10:00:00,52.0,1.73,117.08,2612.5,16.49,65.3,34.1,0,0,1
MACHINE_005,Compressor,2024-03-14 11:00:00,49.45,1.718,121.25,2579.5,22.29,61.8,65.4,0,0,1
MACHINE_005,Compressor,2024-03-14 12:00:00,49.01,1.798,116.49,2593.5,21.68,73.6,35.8,0,0,1
MACHINE_005,Compressor,2024-03-14 13:00:00,54.13,1.533,117.59,2574.7,13.98,75.8,57.4,0,0,1
MACHINE_005,Compressor,2024-03-14 14:00:00,51.0,1.561,118.33,2602.4,18.52,60.7,49.0,0,0,1
MACHINE_005,Compressor,2024-03-14 15:00:00,50.44,1.642,117.74,2574.7,15.03,79.4,67.2,0,0,1
MACHINE_005,Compressor,2024-03-14 16:00:00,52.36,1.508,127.26,2557.2,17.81,84.4,62.5,0,0,1
MACHINE_005,Compressor,2024-03-14 17:00:00,47.52,1.816,117.47,2576.4,5.94,81.3,41.1,0,0,1
MACHINE_005,Compressor,2024-03-14 18:00:00,48.63,1.567,118.95,2595.8,17.33,61.0,44.7,0,0,1
MACHINE_005,Compressor,2024-03-14 19:00:00,56.36,1.64,122.01,2588.1,12.64,74.4,36.5,0,0,1
MACHINE_005,Compressor,2024-03-14 20:00:00,54.38,1.938,121.78,2598.9,12.42,80.6,61.2,0,0,1
MACHINE_005,Compressor,2024-03-14 21:00:00,53.15,1.594,122.85,2595.1,15.7,74.9,45.1,0,0,1
MACHINE_005,Compressor,2024-03-14 22:00:00,49.29,1.576,123.75,2609.0,20.58,75.6,69.2,0,0,1
MACHINE_005,Compressor,2024-03-14 23:00:00,50.34,1.811,121.23,2588.2,25.05,80.8,65.3,0,0,1
MACHINE_005,Compressor,2024-03-15 00:00:00,51.57,1.702,113.05,2580.4,6.05,84.0,39.6,0,0,1
MACHINE_005,Compressor,2024-03-15 01:00:00,51.33,1.895,117.63,2572.6,15.42,80.3,51.7,0,0,1
MACHINE_005,Compressor,2024-03-15 02:00:00,51.72,1.785,110.17,2546.3,20.16,81.0,62.8,0,0,1
MACHINE_005,Compressor,2024-03-15 03:00:00,54.04,1.921,120.78,2518.4,9.93,66.0,58.2,0,0,1
MACHINE_005,Compressor,2024-03-15 04:00:00,50.45,2.212,114.67,2579.5,25.08,62.6,55.9,0,0,1
MACHINE_005,Compressor,2024-03-15 05:00:00,52.69,2.104,116.28,2571.7,7.73,73.5,42.4,0,0,1
MACHINE_005,Compressor,2024-03-15 06:00:00,51.16,1.903,115.22,2533.1,16.88,61.2,61.0,0,0,1
MACHINE_005,Compressor,2024-03-15 07:00:00,56.25,1.925,117.17,2560.2,25.02,72.7,31.9,0,0,1
MACHINE_005,Compressor,2024-03-15 08:00:00,54.06,2.005,119.14,2507.0,16.04,74.1,50.3,0,0,1
MACHINE_005,Compressor,2024-03-15 09:00:00,54.12,2.333,107.57,2566.7,20.35,62.6,47.5,0,0,1
MACHINE_005,Compressor,2024-03-15 10:00:00,51.89,1.827,109.31,2495.6,17.29,69.4,57.1,0,0,1
MACHINE_005,Compressor,2024-03-15 11:00:00,57.28,2.393,108.63,2507.5,9.3,67.7,44.8,0,0,1
MACHINE_005,Compressor,2024-03-15 12:00:00,56.39,2.015,116.61,2529.3,5.67,69.5,66.4,0,0,1
MACHINE_005,Compressor,2024-03-15 13:00:00,58.36,2.016,112.41,2549.7,18.14,66.4,37.0,0,0,1
MACHINE_005,Compressor,2024-03-15 14:00:00,56.76,2.037,112.97,2505.5,8.81,67.1,39.8,0,0,1
MACHINE_005,Compressor,2024-03-15 15:00:00,58.32,2.016,108.05,2481.2,23.44,83.7,45.8,0,0,1
MACHINE_005,Compressor,2024-03-15 16:00:00,56.78,2.536,108.3,2531.1,7.9,69.2,49.1,0,0,1
MACHINE_005,Compressor,2024-03-15 17:00:00,56.79,2.351,109.5,2498.2,23.15,64.1,41.2,0,0,1
MACHINE_005,Compressor,2024-03-15 18:00:00,56.25,2.028,109.29,2502.6,5.49,83.4,52.6,0,0,1
MACHINE_005,Compressor,2024-03-15 19:00:00,58.05,2.194,116.45,2448.8,25.31,63.7,54.0,0,0,1
MACHINE_005,Compressor,2024-03-15 20:00:00,54.46,2.215,113.56,2474.4,20.89,77.7,42.0,0,0,1
MACHINE_005,Compressor,2024-03-15 21:00:00,52.28,2.382,99.16,2538.8,22.53,66.1,46.1,0,0,1
MACHINE_005,Compressor,2024-03-15 22:00:00,59.02,1.998,111.34,2417.6,18.33,63.8,31.0,0,0,1
MACHINE_005,Compressor,2024-03-15 23:00:00,57.99,2.871,99.47,2451.6,7.88,79.8,39.8,0,0,1
MACHINE_005,Compressor,2024-03-16 00:00:00,60.13,2.608,104.77,2544.5,10.23,76.9,38.8,0,0,1
MACHINE_005,Compressor,2024-03-16 01:00:00,62.47,3.149,115.43,2501.4,17.26,77.2,57.3,0,0,1
MACHINE_005,Compressor,2024-03-16 02:00:00,57.63,2.916,97.25,2412.1,10.69,87.0,50.4,0,0,1
MACHINE_005,Compressor,2024-03-16 03:00:00,58.12,2.869,110.29,2408.3,6.58,68.9,39.5,0,0,1
MACHINE_005,Compressor,2024-03-16 04:00:00,61.12,2.863,98.04,2472.1,20.25,74.0,34.8,0,0,1
MACHINE_005,Compressor,2024-03-16 05:00:00,58.63,2.958,93.33,2439.7,17.03,67.7,70.0,0,0,1
MACHINE_005,Compressor,2024-03-16 06:00:00,54.64,3.351,114.1,2412.3,24.3,74.1,61.7,0,0,1
MACHINE_005,Compressor,2024-03-16 07:00:00,61.73,2.311,109.56,2439.9,23.94,62.4,33.7,0,0,1
MACHINE_005,Compressor,2024-03-16 08:00:00,62.6,2.547,112.95,2511.9,6.83,63.2,57.9,0,0,1
MACHINE_005,Compressor,2024-03-16 09:00:00,65.08,3.58,112.02,2491.8,9.24,76.2,63.0,0,0,1
MACHINE_005,Compressor,2024-03-16 10:00:00,61.82,2.499,106.7,2453.0,12.1,86.0,38.4,0,0,1
MACHINE_005,Compressor,2024-03-16 11:00:00,61.79,2.5,103.25,2417.4,18.11,62.9,62.0,0,0,1
MACHINE_005,Compressor,2024-03-16 12:00:00,63.07,3.412,97.51,2449.8,5.86,87.5,60.4,0,0,1
MACHINE_005,Compressor,2024-03-16 13:00:00,56.95,2.34,99.63,2367.2,26.9,78.4,42.5,0,0,1
MACHINE_005,Compressor,2024-03-16 14:00:00,58.46,2.334,98.93,2319.2,19.28,81.3,34.7,0,0,1
MACHINE_005,Compressor,2024-03-16 15:00:00,61.17,3.591,94.36,2311.7,19.01,75.9,67.8,0,0,1
MACHINE_005,Compressor,2024-03-16 16:00:00,66.19,3.448,109.4,2408.5,28.34,79.6,39.2,0,0,1
MACHINE_005,Compressor,2024-03-16 17:00:00,63.17,2.946,92.29,2323.0,8.27,73.6,48.0,0,0,1
MACHINE_005,Compressor,2024-03-16 18:00:00,71.75,2.975,101.87,2437.4,24.87,71.1,63.7,0,0,1
MACHINE_005,Compressor,2024-03-16 19:00:00,72.65,3.666,100.58,2324.2,26.97,79.4,40.3,0,0,1
MACHINE_005,Compressor,2024-03-16 20:00:00,66.06,3.093,100.78,2386.5,25.42,68.6,64.0,0,0,1
MACHINE_005,Compressor,2024-03-16 21:00:00,60.07,4.108,102.7,2472.8,12.25,77.4,46.2,0,1,1
MACHINE_005,Compressor,2024-03-16 22:00:00,64.36,2.557,97.77,2351.5,10.98,71.0,56.1,0,1,1
MACHINE_005,Compressor,2024-03-16 23:00:00,66.98,3.843,95.56,2383.2,10.18,85.3,52.2,0,1,1
MACHINE_005,Compressor,2024-03-17 00:00:00,65.88,2.453,99.38,2280.8,29.03,78.8,43.5,0,1,1
MACHINE_005,Compressor,2024-03-17 01:00:00,69.3,2.634,88.39,2377.7,24.91,75.4,56.0,0,1,1
MACHINE_005,Compressor,2024-03-17 02:00:00,66.4,3.105,88.35,2247.4,14.67,71.5,32.0,0,1,1
MACHINE_005,Compressor,2024-03-17 03:00:00,64.18,2.319,92.24,2308.5,25.25,81.5,43.1,0,1,1
MACHINE_005,Compressor,2024-03-17 04:00:00,63.61,4.154,104.61,2464.4,24.77,80.0,47.0,0,1,1
MACHINE_005,Compressor,2024-03-17 05:00:00,58.89,2.862,97.36,2451.7,12.34,81.3,36.6,0,1,1
MACHINE_005,Compressor,2024-03-17 06:00:00,66.76,3.997,106.67,2250.3,27.27,73.4,69.1,0,1,1
MACHINE_005,Compressor,2024-03-17 07:00:00,70.8,3.994,96.05,2299.9,10.38,69.5,45.4,0,1,1
MACHINE_005,Compressor,2024-03-17 08:00:00,62.25,3.993,103.45,2418.1,19.8,82.9,51.0,0,1,1
MACHINE_005,Compressor,2024-03-17 09:00:00,68.96,2.672,92.4,2482.0,17.05,84.0,31.0,0,1,1
MACHINE_005,Compressor,2024-03-17 10:00:00,66.87,3.791,83.6,2429.9,8.93,67.8,69.8,0,1,1
MACHINE_005,Compressor,2024-03-17 11:00:00,73.5,2.382,84.97,2435.8,18.89,81.3,44.9,0,1,1
MACHINE_005,Compressor,2024-03-17 12:00:00,71.08,2.926,85.13,2222.5,23.85,77.4,33.5,0,1,1
MACHINE_005,Compressor,2024-03-17 13:00:00,68.48,3.018,84.13,2323.6,14.05,75.3,65.7,0,1,1
MACHINE_005,Compressor,2024-03-17 14:00:00,59.66,3.588,87.01,2279.0,26.05,81.6,49.2,0,1,1
MACHINE_005,Compressor,2024-03-17 15:00:00,71.65,4.571,75.71,2391.2,30.86,66.0,57.9,0,1,1
MACHINE_005,Compressor,2024-03-17 16:00:00,67.84,4.445,78.04,2461.6,27.02,65.5,58.0,0,1,1
MACHINE_005,Compressor,2024-03-17 17:00:00,61.62,3.829,81.42,2466.5,19.52,86.4,54.9,0,1,1
MACHINE_005,Compressor,2024-03-17 18:00:00,72.39,3.457,89.5,2430.6,28.66,70.4,65.1,0,1,1
MACHINE_005,Compressor,2024-03-17 19:00:00,63.48,4.005,73.46,2219.5,9.25,66.5,49.8,0,1,1
MACHINE_005,Compressor,2024-03-17 20:00:00,79.37,3.473,81.29,2227.4,27.66,66.2,42.9,0,1,1
MACHINE_005,Compressor,2024-03-17 21:00:00,51.06,1.616,116.38,2537.7,13.38,71.1,58.1,1,0,0
MACHINE_005,Compressor,2024-03-17 22:00:00,51.96,1.728,116.38,2639.3,24.02,63.8,58.8,0,0,0
MACHINE_005,Compressor,2024-03-17 23:00:00,51.23,1.758,123.82,2607.5,20.6,73.8,68.1,0,0,0
MACHINE_005,Compressor,2024-03-18 00:00:00,53.0,1.659,116.12,2591.3,15.81,66.3,48.7,0,0,0
MACHINE_005,Compressor,2024-03-18 01:00:00,49.57,1.808,116.97,2593.6,16.81,73.6,65.3,0,0,0
MACHINE_005,Compressor,2024-03-18 02:00:00,52.37,1.757,114.67,2579.8,9.17,62.3,59.7,0,0,0
MACHINE_005,Compressor,2024-03-18 03:00:00,52.49,1.698,121.53,2613.4,14.25,76.1,36.8,0,0,0
MACHINE_005,Compressor,2024-03-18 04:00:00,52.06,1.641,118.18,2631.1,17.78,82.7,49.8,0,0,0
MACHINE_005,Compressor,2024-03-18 05:00:00,51.17,1.855,120.44,2581.9,5.65,77.3,46.1,0,0,0
MACHINE_005,Compressor,2024-03-18 06:00:00,48.13,1.785,126.01,2566.0,18.78,75.1,68.1,0,0,0
MACHINE_005,Compressor,2024-03-18 07:00:00,52.26,1.61,123.88,2597.3,24.81,70.2,64.4,0,0,0
MACHINE_005,Compressor,2024-03-18 08:00:00,52.93,1.682,119.39,2585.7,14.79,70.7,61.7,0,0,0
MACHINE_005,Compressor,2024-03-18 09:00:00,51.67,1.615,111.91,2602.3,12.68,76.4,63.9,0,0,0
MACHINE_005,Compressor,2024-03-18 10:00:00,52.03,1.63,123.5,2607.0,24.95,80.2,61.6,0,0,0
MACHINE_005,Compressor,2024-03-18 11:00:00,51.98,1.818,122.15,2600.9,8.93,62.9,53.1,0,0,0
MACHINE_005,Compressor,2024-03-18 12:00:00,52.94,1.784,120.26,2619.2,11.7,74.1,30.2,0,0,0
MACHINE_005,Compressor,2024-03-18 13:00:00,52.14,1.805,118.19,2598.2,21.45,63.6,64.9,0,0,0
MACHINE_005,Compressor,2024-03-18 14:00:00,47.86,1.738,116.31,2576.5,18.39,68.9,44.8,0,0,0
MACHINE_005,Compressor,2024-03-18 15:00:00,48.96,1.624,120.7,2607.4,17.76,77.6,47.1,0,0,0
MACHINE_005,Compressor,2024-03-18 16:00:00,52.78,1.618,114.23,2599.2,6.69,65.5,43.7,0,0,0
MACHINE_005,Compressor,2024-03-18 17:00:00,53.0,1.615,117.22,2589.7,23.08,62.1,47.7,0,0,0
MACHINE_005,Compressor,2024-03-18 18:00:00,52.11,1.889,118.04,2615.6,20.93,63.0,41.3,0,0,0
MACHINE_005,Compressor,2024-03-18 19:00:00,53.37,1.673,118.43,2595.7,5.11,67.9,37.3,0,0,0
MACHINE_005,Compressor,2024-03-18 20:00:00,52.14,1.636,116.7,2589.7,24.81,84.1,38.6,0,0,0
MACHINE_005,Compressor,2024-03-18 21:00:00,54.74,1.82,116.44,2581.4,8.0,76.2,49.4,0,0,0
MACHINE_005,Compressor,2024-03-18 22:00:00,54.53,1.817,122.48,2616.1,17.19,65.7,47.0,0,0,0
MACHINE_005,Compressor,2024-03-18 23:00:00,51.5,1.81,123.76,2585.4,5.95,84.9,44.0,0,0,0
MACHINE_005,Compressor,2024-03-19 00:00:00,52.82,1.749,119.71,2560.7,9.71,74.3,53.1,0,0,0
MACHINE_005,Compressor,2024-03-19 01:00:00,54.96,1.607,121.82,2613.5,19.36,81.7,30.9,0,0,0
MACHINE_005,Compressor,2024-03-19 02:00:00,53.71,1.706,118.48,2620.2,17.1,63.3,56.3,0,0,0
MACHINE_005,Compressor,2024-03-19 03:00:00,51.03,1.82,117.56,2566.7,5.28,81.4,58.2,0,0,0
MACHINE_005,Compressor,2024-03-19 04:00:00,52.5,1.719,122.12,2566.8,6.23,81.1,47.3,0,0,0
MACHINE_005,Compressor,2024-03-19 05:00:00,50.4,1.723,122.77,2589.8,9.82,60.7,51.3,0,0,0
MACHINE_005,Compressor,2024-03-19 06:00:00,48.26,1.825,118.8,2610.1,13.72,83.8,54.0,0,0,0
MACHINE_005,Compressor,2024-03-19 07:00:00,51.64,1.802,116.49,2604.8,23.68,80.2,35.1,0,0,0
MACHINE_005,Compressor,2024-03-19 08:00:00,53.38,1.724,118.53,2625.0,7.46,61.2,41.5,0,0,0
MACHINE_005,Compressor,2024-03-19 09:00:00,51.7,1.82,123.04,2579.8,22.65,85.0,66.5,0,0,0
MACHINE_005,Compressor,2024-03-19 10:00:00,53.05,1.702,115.88,2598.9,16.33,74.5,51.7,0,0,0
MACHINE_005,Compressor,2024-03-19 11:00:00,50.87,1.667,115.03,2618.2,15.46,69.9,63.2,0,0,0
MACHINE_005,Compressor,2024-03-19 12:00:00,47.38,1.76,121.67,2574.1,15.58,81.3,36.6,0,0,0
MACHINE_005,Compressor,2024-03-19 13:00:00,51.16,1.667,116.59,2557.1,17.73,64.1,41.1,0,0,0
MACHINE_005,Compressor,2024-03-19 14:00:00,53.81,1.646,122.92,2534.1,10.22,76.1,42.6,0,0,0
MACHINE_005,Compressor,2024-03-19 15:00:00,49.98,1.584,128.36,2622.4,13.52,76.6,38.1,0,0,0
MACHINE_005,Compressor,2024-03-19 16:00:00,51.93,1.756,118.3,2603.1,22.13,70.3,42.6,0,0,0
MACHINE_005,Compressor,2024-03-19 17:00:00,49.97,1.821,112.83,2622.4,14.58,75.4,51.1,0,0,0
MACHINE_005,Compressor,2024-03-19 18:00:00,56.13,1.952,114.49,2632.2,6.24,63.2,69.3,0,0,0
MACHINE_005,Compressor,2024-03-19 19:00:00,54.35,1.785,112.56,2582.0,6.68,60.4,42.1,0,0,0
MACHINE_005,Compressor,2024-03-19 20:00:00,53.15,1.588,117.74,2576.2,18.77,78.5,49.0,0,0,0
MACHINE_005,Compressor,2024-03-19 21:00:00,50.28,1.701,114.88,2555.2,13.9,83.0,32.5,0,0,0
MACHINE_005,Compressor,2024-03-19 22:00:00,53.91,1.781,117.17,2619.5,15.82,83.6,52.0,0,0,0
MACHINE_005,Compressor,2024-03-19 23:00:00,52.3,1.761,124.42,2593.0,22.09,72.2,57.1,0,0,0
MACHINE_005,Compressor,2024-03-20 00:00:00,51.45,1.78,119.97,2582.9,23.55,73.3,41.7,0,0,0
MACHINE_005,Compressor,2024-03-20 01:00:00,50.78,1.752,117.36,2600.2,5.1,64.6,52.1,0,0,0
MACHINE_005,Compressor,2024-03-20 02:00:00,52.81,1.852,121.44,2596.2,9.38,74.7,36.0,0,0,0
MACHINE_005,Compressor,2024-03-20 03:00:00,47.68,1.68,122.31,2589.3,12.51,62.4,63.9,0,0,0
MACHINE_005,Compressor,2024-03-20 04:00:00,55.17,1.866,117.9,2560.1,9.57,64.2,30.3,0,0,0
MACHINE_005,Compressor,2024-03-20 05:00:00,53.19,1.825,117.84,2587.0,18.31,68.6,68.0,0,0,0
MACHINE_005,Compressor,2024-03-20 06:00:00,48.5,1.668,113.54,2573.1,21.75,62.8,53.6,0,0,0
MACHINE_005,Compressor,2024-03-20 07:00:00,53.6,1.549,125.2,2596.6,16.95,65.3,50.0,0,0,0
MACHINE_005,Compressor,2024-03-20 08:00:00,55.28,1.613,119.48,2618.4,20.93,63.8,32.1,0,0,0
MACHINE_005,Compressor,2024-03-20 09:00:00,55.03,1.541,116.68,2631.2,23.84,65.8,32.7,0,0,0
MACHINE_005,Compressor,2024-03-20 10:00:00,48.59,1.689,116.73,2599.8,16.43,74.0,61.0,0,0,0
MACHINE_005,Compressor,2024-03-20 11:00:00,53.96,1.757,118.53,2592.9,13.46,78.3,44.8,0,0,0
MACHINE_005,Compressor,2024-03-20 12:00:00,47.25,1.708,117.76,2597.2,17.21,80.5,40.7,0,0,0
MACHINE_005,Compressor,2024-03-20 13:00:00,49.64,1.593,121.09,2596.5,11.86,71.5,51.2,0,0,0
MACHINE_005,Compressor,2024-03-20 14:00:00,49.29,1.815,122.11,2612.6,9.97,80.1,33.4,0,0,0
MACHINE_005,Compressor,2024-03-20 15:00:00,50.61,1.709,123.53,2626.2,14.82,66.3,36.0,0,0,0
MACHINE_005,Compressor,2024-03-20 16:00:00,52.31,1.759,118.18,2615.8,20.71,72.7,44.1,0,0,0
MACHINE_005,Compressor,2024-03-20 17:00:00,52.24,1.756,117.96,2578.3,17.37,81.3,33.9,0,0,0
MACHINE_005,Compressor,2024-03-20 18:00:00,52.18,1.884,110.64,2603.5,12.24,74.3,64.1,0,0,0
MACHINE_005,Compressor,2024-03-20 19:00:00,50.1,1.624,118.31,2599.6,20.53,76.7,66.0,0,0,0
MACHINE_005,Compressor,2024-03-20 20:00:00,51.94,1.796,115.91,2638.2,16.62,67.4,65.9,0,0,0
MACHINE_005,Compressor,2024-03-20 21:00:00,55.49,1.548,117.12,2592.5,16.35,76.1,35.5,0,0,0
MACHINE_005,Compressor,2024-03-20 22:00:00,51.52,1.695,117.69,2603.0,9.35,84.9,56.6,0,0,0
MACHINE_005,Compressor,2024-03-20 23:00:00,52.71,1.686,119.28,2579.8,19.67,82.2,43.0,0,0,0
MACHINE_005,Compressor,2024-03-21 00:00:00,52.54,1.804,117.42,2591.3,9.75,77.8,36.2,0,0,0
MACHINE_005,Compressor,2024-03-21 01:00:00,52.41,1.827,119.61,2592.5,13.16,84.5,33.0,0,0,0
MACHINE_005,Compressor,2024-03-21 02:00:00,52.05,1.749,119.48,2602.6,19.88,68.4,59.0,0,0,0
MACHINE_005,Compressor,2024-03-21 03:00:00,49.28,1.913,117.85,2617.3,15.43,82.1,64.0,0,0,0
MACHINE_005,Compressor,2024-03-21 04:00:00,49.63,1.667,116.26,2612.3,5.8,77.7,36.0,0,0,0
MACHINE_005,Compressor,2024-03-21 05:00:00,52.03,1.78,115.35,2622.1,24.38,77.1,53.8,0,0,0
MACHINE_005,Compressor,2024-03-21 06:00:00,50.52,1.557,116.02,2597.4,23.26,71.8,54.1,0,0,0
MACHINE_005,Compressor,2024-03-21 07:00:00,52.26,1.84,123.46,2630.4,19.82,64.1,63.9,0,0,0
MACHINE_005,Compressor,2024-03-21 08:00:00,49.59,2.04,116.73,2600.8,23.8,77.0,49.0,0,0,0
MACHINE_005,Compressor,2024-03-21 09:00:00,52.21,1.937,115.4,2587.9,21.26,82.0,68.2,0,0,0
MACHINE_005,Compressor,2024-03-21 10:00:00,51.3,1.666,119.58,2560.0,15.81,60.5,58.4,0,0,0
MACHINE_005,Compressor,2024-03-21 11:00:00,51.1,1.765,120.96,2568.5,13.84,75.2,35.7,0,0,0
MACHINE_005,Compressor,2024-03-21 12:00:00,51.98,1.717,123.92,2607.4,23.31,64.3,68.8,0,0,0
MACHINE_005,Compressor,2024-03-21 13:00:00,48.67,1.693,120.06,2597.3,14.53,70.9,52.3,0,0,0
MACHINE_005,Compressor,2024-03-21 14:00:00,50.49,1.885,117.23,2586.1,15.88,72.8,54.5,0,0,0
MACHINE_005,Compressor,2024-03-21 15:00:00,51.71,1.615,119.84,2600.2,12.1,61.3,66.6,0,0,0
MACHINE_005,Compressor,2024-03-21 16:00:00,50.49,1.703,114.56,2584.4,12.3,65.7,34.5,0,0,0
MACHINE_005,Compressor,2024-03-21 17:00:00,49.12,1.819,120.69,2572.6,11.14,65.8,39.2,0,0,0
MACHINE_005,Compressor,2024-03-21 18:00:00,51.24,1.772,118.88,2600.6,12.15,81.0,37.3,0,0,0
MACHINE_005,Compressor,2024-03-21 19:00:00,54.52,1.724,114.15,2580.3,21.96,63.5,32.9,0,0,0
MACHINE_005,Compressor,2024-03-21 20:00:00,53.08,1.729,118.4,2615.2,13.37,65.4,62.6,0,0,0
MACHINE_005,Compressor,2024-03-21 21:00:00,56.34,1.819,118.86,2587.8,24.29,77.9,59.6,0,0,0
MACHINE_005,Compressor,2024-03-21 22:00:00,49.78,1.765,120.35,2606.4,12.52,68.4,51.5,0,0,0
MACHINE_005,Compressor,2024-03-21 23:00:00,47.73,1.699,114.95,2581.1,11.78,62.4,35.8,0,0,0
MACHINE_005,Compressor,2024-03-22 00:00:00,47.85,1.9,116.64,2552.7,12.76,70.2,45.9,0,0,0
MACHINE_005,Compressor,2024-03-22 01:00:00,49.49,1.785,120.29,2556.7,15.92,64.1,46.0,0,0,0
MACHINE_005,Compressor,2024-03-22 02:00:00,51.31,1.708,119.61,2611.6,24.16,81.8,47.3,0,0,0
MACHINE_005,Compressor,2024-03-22 03:00:00,51.07,1.935,116.8,2583.3,12.16,61.2,60.3,0,0,0
MACHINE_005,Compressor,2024-03-22 04:00:00,48.87,1.749,125.98,2578.0,18.07,65.4,48.2,0,0,0
MACHINE_005,Compressor,2024-03-22 05:00:00,46.5,1.813,121.57,2573.3,22.93,64.0,58.2,0,0,0
MACHINE_005,Compressor,2024-03-22 06:00:00,49.81,1.696,121.75,2568.4,10.81,66.3,48.2,0,0,0
MACHINE_005,Compressor,2024-03-22 07:00:00,54.86,1.689,120.12,2590.8,18.08,62.7,35.5,0,0,0
