trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition,revenue,operational_cost
T000591,Route_15,Bus,2,22.4,28,10.72,0.5,Wed,0,Rain,290.64,53.24
T000592,Route_6,Train,13,6.7,31,4.46,17.1,Mon,0,Clear,151.03,18.57
T000593,Route_5,Subway,10,24.1,21,5.47,3.7,Mon,0,Clear,98.24,50.57
T000594,Route_8,Ferry,17,32.9,31,11.52,4.6,Wed,0,Clear,422.06,91.08
T000595,Route_9,Tram,12,39.4,24,11.7,3.9,Sat,0,Clear,237.48,90.25
T000596,Route_3,Train,4,20.2,23,4.09,7.2,Thu,0,Clear,80.57,69.68
T000597,Route_6,Tram,2,8.9,37,4.47,4.5,Thu,0,Clear,140.64,14.02
T000598,Route_19,Tram,14,31.8,31,2.04,4.1,Thu,1,Clear,50.8,61.95
T000599,Route_5,Ferry,9,27.8,37,2.04,2.4,Sat,0,Rain,82.49,75.55
T000600,Route_1,Tram,11,13.7,37,10.78,5.9,Fri,0,Rain,329.33,35.34
T000601,Route_3,Train,1,27.2,30,4.19,2.0,Thu,0,Clear,130.88,81.96
T000602,Route_12,Ferry,4,22.3,36,2.82,0.7,Wed,0,Clear,85.48,60.17
T000603,Route_10,Bus,13,42.2,33,8.9,1.3,Fri,0,Clear,323.77,111.84
T000604,Route_3,Subway,0,39.5,26,7.31,7.4,Sun,0,Clear,217.04,108.44
T000605,Route_19,Subway,13,20.5,34,10.06,3.5,Thu,0,Clear,384.03,50.48
T000606,Route_17,Ferry,10,41.6,32,8.23,2.3,Sat,0,Clear,232.34,101.6
T000607,Route_17,Ferry,1,38.3,32,2.97,0.2,Thu,0,Clear,111.17,109.93
T000608,Route_9,Tram,17,35.9,18,3.56,4.0,Sun,0,Clear,72.85,79.02
T000609,Route_19,Bus,21,17.9,20,5.24,0.0,Mon,0,Rain,83.92,40.65
T000610,Route_11,Tram,5,1.0,43,6.76,3.7,Sun,0,Clear,296.17,10.55
T000611,Route_7,Bus,3,43.9,25,7.38,2.9,Sun,0,Clear,187.47,113.82
T000612,Route_12,Ferry,8,35.2,35,11.53,1.7,Mon,0,Rain,472.09,78.41
T000613,Route_7,Subway,22,18.5,34,10.84,2.8,Thu,0,Clear,335.44,43.75
T000614,Route_14,Train,18,20.5,33,9.12,5.6,Thu,0,Snow,330.2,51.44
T000615,Route_12,Subway,18,17.1,28,5.61,21.5,Fri,1,Clear,164.19,40.05
T000616,Route_4,Subway,14,44.9,23,12.16,0.9,Tue,0,Clear,302.18,110.93
T000617,Route_17,Subway,14,41.5,40,5.76,4.7,Fri,0,Rain,185.94,98.77
T000618,Route_15,Train,19,19.6,22,13.87,2.4,Wed,1,Rain,340.03,58.38
T000619,Route_3,Tram,21,29.2,41,13.95,6.9,Sun,0,Snow,575.63,93.87
T000620,Route_15,Train,8,2.7,37,14.79,1.5,Sat,0,Clear,597.68,5.0
T000621,Route_9,Train,5,40.7,28,13.73,3.3,Sun,0,Clear,350.0,87.88
T000622,Route_20,Train,0,38.7,42,14.69,2.0,Mon,0,Clear,688.19,89.18
T000623,Route_8,Tram,6,19.7,19,10.08,4.2,Sat,0,Clear,182.59,49.9
T000624,Route_3,Ferry,10,8.7,31,3.99,6.1,Thu,0,Rain,111.55,26.02
T000625,Route_10,Tram,13,7.0,35,13.85,0.1,Tue,0,Clear,475.05,5.0
T000626,Route_3,Ferry,2,38.3,34,6.87,0.4,Sat,0,Rain,231.99,101.38
T000627,Route_16,Tram,6,19.4,26,1.58,0.3,Mon,0,Clear,46.35,54.27
T000628,Route_2,Train,21,39.4,23,2.29,1.9,Mon,0,Clear,43.62,91.1
T000629,Route_12,Bus,1,26.5,28,4.1,12.3,Sun,0,Snow,117.68,72.31
T000630,Route_1,Ferry,14,45.0,36,9.92,5.2,Mon,0,Clear,384.65,120.75
T000631,Route_4,Subway,21,7.0,36,12.37,5.1,Fri,0,Clear,433.99,20.5
T000632,Route_14,Train,14,41.2,33,5.56,0.7,Thu,0,Clear,166.56,104.38
T000633,Route_14,Train,15,35.8,33,3.86,2.3,Sat,0,Clear,143.31,99.43
T000634,Route_4,Subway,17,15.5,24,10.63,5.7,Sun,1,Fog,205.26,27.16
T000635,Route_13,Ferry,19,7.7,29,5.96,0.6,Sun,0,Rain,196.05,15.59
T000636,Route_1,Ferry,18,10.7,33,2.38,1.6,Tue,0,Rain,81.84,5.0
T000637,Route_9,Tram,10,41.7,29,5.39,1.9,Wed,0,Rain,163.31,102.97
T000638,Route_16,Tram,4,44.3,26,8.53,7.9,Mon,0,Clear,180.37,109.65
T000639,Route_1,Train,1,18.5,23,2.31,2.3,Sun,0,Rain,58.57,40.26
T000640,Route_20,Subway,8,26.0,24,3.55,3.8,Mon,0,Clear,70.31,67.84
T000641,Route_13,Subway,7,23.8,32,4.29,8.2,Fri,0,Clear,151.25,91.23
T000642,Route_2,Bus,9,25.4,29,4.14,14.4,Fri,0,Rain,106.18,66.73
T000643,Route_12,Ferry,19,29.8,25,3.04,12.6,Wed,0,Snow,74.35,86.81
T000644,Route_12,Train,1,29.5,25,12.84,4.7,Wed,0,Clear,265.78,80.99
T000645,Route_9,Tram,22,15.0,31,14.19,0.7,Wed,0,Clear,397.43,24.91
T000646,Route_7,Bus,4,17.4,28,2.88,5.2,Thu,1,Clear,65.93,39.69
T000647,Route_19,Bus,16,32.3,25,6.41,0.4,Sun,0,Fog,139.56,91.68
T000648,Route_20,Bus,6,4.8,32,10.97,10.9,Tue,0,Clear,394.54,5.0
T000649,Route_16,Tram,10,4.4,22,8.1,1.8,Wed,0,Clear,165.16,34.46
T000650,Route_1,Tram,10,12.2,33,2.42,13.7,Mon,0,Clear,77.32,41.43
T000651,Route_10,Train,9,31.4,25,11.87,5.0,Wed,0,Rain,287.66,63.62
T000652,Route_16,Tram,22,41.5,34,8.0,3.4,Sat,0,Snow,299.06,94.04
T000653,Route_10,Subway,12,30.9,33,7.74,0.2,Tue,0,Clear,269.04,64.96
T000654,Route_17,Subway,21,32.9,26,8.0,0.8,Sun,0,Snow,184.52,95.29
T000655,Route_9,Subway,0,25.9,34,4.48,5.3,Fri,0,Rain,144.95,61.84
T000656,Route_13,Bus,0,3.0,28,5.93,8.6,Sat,0,Clear,193.5,5.94
T000657,Route_7,Bus,17,33.6,23,7.08,0.5,Sun,0,Clear,150.26,85.01
T000658,Route_10,Ferry,14,27.7,28,4.41,7.7,Fri,0,Clear,124.53,65.93
T000659,Route_13,Train,19,22.5,26,2.58,6.0,Wed,0,Snow,64.98,56.4
T000660,Route_6,Ferry,20,23.9,33,12.63,1.3,Sat,0,Rain,486.78,58.34
T000661,Route_14,Bus,22,11.2,37,8.13,5.0,Sun,0,Clear,333.24,53.01
T000662,Route_10,Ferry,18,14.5,47,7.65,1.8,Wed,0,Clear,313.22,48.84
T000663,Route_9,Subway,3,19.3,29,13.95,2.4,Sun,0,Clear,333.33,51.34
T000664,Route_9,Subway,3,7.7,26,2.97,5.1,Tue,0,Rain,85.78,28.18
T000665,Route_6,Subway,4,22.3,37,6.31,7.4,Sat,0,Clear,272.45,52.03
T000666,Route_18,Subway,10,18.6,36,1.82,4.9,Mon,0,Clear,65.99,50.81
T000667,Route_12,Train,7,18.5,31,4.46,1.7,Sat,0,Clear,140.88,27.84
T000668,Route_17,Train,10,44.9,42,5.81,9.4,Sat,0,Clear,245.89,113.77
T000669,Route_8,Bus,20,21.7,37,12.77,5.6,Tue,0,Rain,559.04,59.27
T000670,Route_7,Train,8,27.1,28,2.06,0.6,Sun,0,Clear,61.04,64.05
T000671,Route_12,Subway,4,2.6,27,6.56,0.9,Wed,0,Clear,199.78,9.18
T000672,Route_16,Bus,12,30.7,22,3.62,4.6,Tue,0,Fog,88.47,77.78
T000673,Route_4,Ferry,0,16.0,32,5.34,6.5,Sun,0,Clear,138.95,38.86
T000674,Route_18,Bus,7,26.9,27,4.64,2.5,Tue,0,Rain,146.17,76.35
T000675,Route_15,Tram,8,2.6,38,8.61,0.3,Sat,0,Clear,337.11,6.02
T000676,Route_17,Subway,15,4.8,38,6.39,8.4,Wed,0,Fog,238.92,5.0
T000677,Route_17,Ferry,16,25.3,29,6.73,5.9,Sun,0,Clear,185.0,65.02
T000678,Route_17,Tram,9,30.4,31,5.65,3.2,Thu,0,Clear,187.12,73.43
T000679,Route_9,Subway,6,35.0,30,8.38,2.6,Sun,0,Rain,298.46,106.27
T000680,Route_3,Train,5,27.2,25,8.31,1.8,Wed,0,Clear,229.31,31.18
T000681,Route_19,Bus,0,8.8,26,1.64,2.9,Wed,0,Rain,36.85,32.65
T000682,Route_7,Ferry,3,29.1,23,3.42,7.4,Thu,0,Clear,88.34,62.8
T000683,Route_16,Subway,1,10.1,30,12.98,2.5,Mon,0,Rain,452.69,29.98
T000684,Route_4,Bus,11,14.2,29,2.43,6.7,Sun,0,Rain,63.01,37.88
T000685,Route_19,Ferry,3,24.2,18,14.81,8.9,Sat,0,Rain,315.32,44.85
T000686,Route_20,Tram,11,28.9,33,6.17,7.4,Wed,0,Clear,174.48,72.33
T000687,Route_9,Bus,0,30.1,44,12.43,0.3,Wed,0,Rain,451.59,85.85
T000688,Route_15,Tram,7,23.8,32,3.44,3.1,Sat,0,Clear,125.06,47.75
T000689,Route_6,Ferry,20,34.9,27,5.05,0.3,Tue,1,Clear,153.33,93.22
T000690,Route_17,Tram,22,37.3,25,2.37,5.4,Sun,0,Clear,69.03,82.99
T000691,Route_9,Train,0,14.1,28,14.81,0.4,Sun,0,Rain,436.34,36.52
T000692,Route_6,Tram,3,18.6,30,10.55,1.7,Sun,0,Clear,322.98,43.28
T000693,Route_11,Subway,3,16.2,26,13.58,0.4,Sun,1,Snow,329.7,46.23
T000694,Route_17,Tram,7,35.5,31,12.11,1.3,Mon,0,Rain,327.18,83.01
T000695,Route_19,Ferry,13,3.6,23,12.81,0.2,Tue,0,Clear,321.87,5.0
T000696,Route_4,Tram,7,40.5,42,11.63,2.2,Thu,1,Clear,420.56,94.63
T000697,Route_17,Bus,2,12.6,33,7.61,1.8,Wed,1,Clear,238.08,30.33
T000698,Route_4,Bus,18,6.4,24,12.07,2.3,Sun,0,Rain,286.35,16.5
T000699,Route_16,Subway,6,35.4,26,10.38,1.2,Wed,0,Rain,227.38,86.94
T000700,Route_19,Subway,15,38.0,33,11.96,1.8,Mon,0,Rain,429.81,91.24
T000701,Route_11,Train,20,2.5,26,10.43,9.0,Thu,0,Fog,301.83,7.75
T000702,Route_19,Bus,2,19.7,30,6.23,10.6,Tue,0,Clear,178.38,58.24
T000703,Route_12,Subway,16,14.7,31,13.38,12.6,Tue,0,Rain,479.26,48.1
T000704,Route_16,Bus,18,39.8,30,8.95,2.7,Wed,0,Rain,316.36,111.95
T000705,Route_4,Subway,1,38.3,29,4.27,10.0,Fri,0,Snow,117.67,96.34
T000706,Route_19,Train,22,22.3,28,4.5,4.9,Mon,0,Clear,109.17,48.72
T000707,Route_1,Subway,17,35.1,32,1.51,2.7,Sat,1,Rain,53.48,98.69
T000708,Route_3,Ferry,18,32.4,34,2.64,10.9,Thu,0,Rain,106.24,87.9
T000709,Route_20,Ferry,1,38.2,27,7.41,1.9,Thu,0,Snow,165.31,110.59
T000710,Route_20,Train,8,14.3,26,11.35,6.5,Thu,0,Clear,309.14,58.3
T000711,Route_15,Train,1,15.3,29,4.88,2.7,Sat,0,Clear,116.99,41.64
T000712,Route_11,Bus,22,3.8,31,8.84,16.5,Sat,0,Clear,280.72,10.66
T000713,Route_8,Tram,22,33.2,25,4.53,3.1,Wed,0,Rain,121.96,81.64
T000714,Route_3,Ferry,16,17.9,29,8.11,8.2,Tue,0,Rain,253.84,38.77
T000715,Route_11,Train,7,11.4,28,11.66,0.0,Thu,0,Clear,331.36,42.52
T000716,Route_19,Train,4,20.1,22,13.5,2.5,Sat,0,Rain,259.68,62.51
T000717,Route_14,Tram,18,6.7,36,9.57,0.3,Fri,0,Fog,381.0,28.38
T000718,Route_16,Subway,17,43.0,22,3.18,0.0,Mon,0,Rain,57.86,109.56
T000719,Route_14,Ferry,17,40.8,34,9.87,3.8,Wed,0,Clear,394.36,89.71
T000720,Route_4,Subway,8,22.1,32,7.54,5.8,Sun,0,Snow,276.96,55.36
T000721,Route_10,Bus,19,35.3,26,7.29,1.3,Tue,1,Clear,216.43,95.79
T000722,Route_11,Ferry,1,10.9,31,13.14,14.0,Sat,0,Snow,463.4,32.52
T000723,Route_19,Ferry,12,40.3,35,13.48,11.8,Sun,0,Snow,550.78,103.53
T000724,Route_3,Subway,22,3.7,36,3.21,1.4,Mon,0,Rain,104.43,10.19
T000725,Route_8,Subway,9,32.4,36,5.87,2.8,Thu,0,Clear,217.17,93.36
T000726,Route_13,Bus,11,3.8,35,5.64,3.8,Mon,1,Clear,171.34,24.15
T000727,Route_10,Bus,3,33.3,15,13.55,1.3,Sun,0,Snow,203.6,112.72
T000728,Route_7,Subway,1,4.6,26,12.66,8.4,Mon,0,Clear,369.48,11.94
T000729,Route_6,Tram,7,21.4,35,4.25,0.8,Wed,0,Clear,153.6,60.81
T000730,Route_19,Subway,12,1.0,22,2.67,10.1,Sat,0,Clear,51.77,5.0
T000731,Route_20,Ferry,18,1.7,28,13.39,5.2,Fri,0,Fog,374.42,11.85
T000732,Route_7,Tram,14,10.7,34,3.74,0.9,Sat,1,Rain,152.3,24.11
T000733,Route_1,Train,21,17.2,31,1.73,1.6,Thu,0,Rain,61.53,63.66
T000734,Route_18,Tram,2,33.5,30,6.16,12.6,Sat,0,Clear,155.89,78.65
T000735,Route_14,Tram,2,24.0,33,4.04,2.3,Tue,0,Rain,138.38,58.89
T000736,Route_3,Tram,15,28.7,33,1.82,1.5,Fri,0,Rain,54.81,55.01
T000737,Route_10,Bus,11,43.8,45,3.41,5.3,Sun,0,Clear,144.79,97.34
T000738,Route_11,Subway,17,10.8,27,11.22,0.9,Wed,1,Clear,307.9,30.12
T000739,Route_15,Train,14,14.3,33,9.21,3.4,Sun,0,Rain,248.29,33.0
T000740,Route_10,Ferry,5,23.2,30,6.96,1.9,Mon,0,Clear,234.94,68.76
T000741,Route_1,Subway,5,32.6,31,5.04,1.8,Tue,1,Rain,133.93,99.22
T000742,Route_1,Ferry,18,8.7,28,13.47,1.6,Sun,0,Clear,339.73,9.45
T000743,Route_5,Tram,0,36.3,20,13.87,7.5,Wed,0,Clear,323.16,92.41
T000744,Route_20,Ferry,2,9.1,29,5.6,13.0,Tue,0,Clear,152.8,12.05
T000745,Route_14,Ferry,12,42.6,23,9.26,0.1,Mon,0,Clear,244.72,109.87
T000746,Route_12,Ferry,20,10.4,25,7.4,2.9,Tue,0,Rain,204.26,30.41
T000747,Route_3,Train,16,0.9,28,10.0,3.6,Thu,0,Clear,237.18,7.2
T000748,Route_5,Bus,17,19.0,32,8.48,5.5,Wed,0,Clear,224.78,43.93
T000749,Route_20,Tram,15,40.0,31,14.61,9.2,Thu,0,Clear,427.92,107.1
T000750,Route_6,Subway,20,0.8,35,13.26,1.1,Fri,0,Clear,434.07,5.0
T000751,Route_20,Train,12,6.4,25,13.53,1.4,Tue,0,Clear,404.88,5.0
T000752,Route_3,Tram,14,29.7,30,1.94,0.0,Wed,0,Rain,59.4,67.69
T000753,Route_3,Subway,2,23.4,25,12.09,1.0,Mon,0,Clear,309.57,65.36
T000754,Route_11,Bus,15,18.6,28,8.25,1.5,Sat,0,Rain,237.06,43.11
T000755,Route_19,Ferry,19,19.4,27,13.56,4.0,Wed,0,Clear,360.34,62.31
T000756,Route_19,Train,8,19.8,35,7.02,7.2,Mon,0,Clear,215.75,44.46
T000757,Route_6,Bus,0,6.6,28,2.08,1.5,Sun,0,Rain,46.93,26.27
T000758,Route_5,Subway,3,16.1,28,8.31,1.0,Wed,1,Rain,230.88,47.32
T000759,Route_7,Subway,8,27.1,33,13.85,4.8,Wed,0,Clear,396.16,83.71
T000760,Route_6,Bus,4,10.4,39,13.33,5.6,Fri,0,Clear,480.85,30.47
T000761,Route_16,Bus,19,40.9,28,6.56,0.9,Fri,0,Rain,171.65,97.42
T000762,Route_3,Ferry,20,43.8,39,7.53,4.7,Sun,0,Clear,244.75,101.85
T000763,Route_18,Train,16,26.0,24,14.25,2.2,Tue,0,Rain,346.0,81.68
T000764,Route_15,Ferry,10,4.9,32,5.05,2.2,Wed,0,Clear,163.68,22.35
T000765,Route_13,Subway,17,36.5,24,11.0,12.5,Tue,1,Rain,265.91,101.48
T000766,Route_2,Ferry,1,16.0,35,12.4,3.1,Tue,0,Clear,454.58,44.04
T000767,Route_15,Ferry,14,30.8,35,2.76,2.3,Mon,0,Snow,92.38,87.52
T000768,Route_11,Subway,6,26.9,25,12.55,5.0,Tue,0,Rain,351.23,69.12
T000769,Route_1,Ferry,14,37.9,21,4.52,9.4,Sat,0,Clear,105.11,115.14
T000770,Route_7,Subway,18,29.2,34,12.87,2.5,Wed,0,Rain,456.93,48.9
T000771,Route_1,Subway,22,4.0,22,4.79,5.3,Tue,0,Clear,122.97,6.13
T000772,Route_9,Tram,19,35.6,34,2.6,9.8,Fri,0,Clear,74.8,89.86
T000773,Route_7,Subway,17,28.3,26,3.29,6.8,Fri,0,Clear,80.51,70.73
T000774,Route_16,Tram,16,12.2,27,6.56,15.4,Tue,0,Clear,165.52,24.31
T000775,Route_5,Tram,11,38.1,40,12.85,4.3,Sat,0,Clear,584.12,98.33
T000776,Route_9,Subway,2,28.3,30,6.77,10.9,Mon,0,Rain,167.87,79.34
T000777,Route_12,Tram,18,10.5,23,5.17,0.1,Sat,0,Rain,137.21,14.75
T000778,Route_18,Subway,18,38.0,26,8.42,1.0,Mon,1,Clear,234.66,81.85
T000779,Route_1,Ferry,19,24.3,44,13.93,4.5,Thu,0,Clear,599.49,64.84
T000780,Route_4,Ferry,11,40.3,37,14.88,0.4,Mon,0,Clear,527.78,114.04
T000781,Route_11,Tram,22,18.4,31,11.32,14.9,Fri,1,Rain,403.16,50.52
T000782,Route_14,Train,0,30.8,32,7.09,1.8,Fri,0,Clear,224.11,80.46
T000783,Route_2,Ferry,10,28.6,39,11.35,4.6,Wed,0,Clear,427.21,70.79
T000784,Route_17,Train,21,5.7,29,11.44,0.6,Sat,0,Clear,361.41,10.81
T000785,Route_9,Subway,16,9.5,40,13.37,13.6,Mon,0,Clear,482.27,27.52
T000786,Route_6,Subway,17,18.3,32,8.04,7.1,Tue,0,Clear,237.55,37.65
T000787,Route_13,Subway,6,29.8,27,13.57,6.2,Mon,0,Clear,316.6,94.32
T000788,Route_3,Train,6,5.7,28,7.78,2.6,Fri,0,Clear,192.54,19.6
T000789,Route_15,Bus,9,4.8,33,10.43,4.1,Mon,0,Rain,324.14,15.77
T000790,Route_8,Bus,15,32.2,26,14.42,18.5,Tue,0,Snow,399.35,86.73
T000791,Route_1,Bus,17,8.9,32,14.45,4.7,Wed,0,Snow,420.16,12.08
T000792,Route_18,Bus,21,31.3,37,4.63,1.5,Tue,0,Clear,177.26,97.4
T000793,Route_1,Bus,7,4.0,36,8.26,14.5,Sat,0,Rain,326.98,25.78
T000794,Route_14,Bus,3,6.6,26,1.64,16.0,Wed,0,Clear,51.01,21.46
