trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition,origin_lat,origin_lon,dest_lat,dest_lon
T000455,Route_6,Subway,13,30.4,32,4.37,2.8,Wed,0,Clear,40.64942,-73.78873,40.97572,-73.90453
T000456,Route_1,Train,2,43.6,24,4.75,0.8,Thu,0,Clear,40.83647,-73.997,40.89247,-73.98177
T000457,Route_15,Tram,5,37.5,28,10.26,0.6,Sun,0,Clear,40.67875,-73.81268,40.88872,-73.96344
T000458,Route_3,Train,5,35.5,33,4.92,2.2,Fri,0,Snow,40.93374,-73.8954,40.90037,-74.02869
T000459,Route_4,Subway,21,25.1,24,10.53,1.2,Sat,0,Clear,40.88387,-73.82157,40.93522,-74.0776
T000460,Route_15,Train,10,1.0,30,13.97,2.0,Tue,0,Snow,40.82615,-74.02457,40.74774,-73.72385
T000461,Route_16,Tram,10,26.0,25,12.97,4.8,Wed,0,Rain,40.97584,-73.7694,40.65882,-74.08393
T000462,Route_5,Tram,14,22.7,21,11.08,3.9,Fri,0,Clear,40.64342,-74.00591,40.69713,-73.86022
T000463,Route_5,Tram,1,36.3,37,13.38,5.1,Wed,0,Clear,40.83358,-73.95676,40.50033,-73.74814
T000464,Route_1,Subway,2,8.8,38,1.88,19.1,Wed,0,Rain,40.99442,-74.06705,40.91897,-73.89339
T000465,Route_2,Train,12,35.4,28,8.64,1.0,Mon,0,Clear,40.74981,-73.88789,40.98587,-73.83138
T000466,Route_4,Subway,9,7.0,28,8.52,8.3,Tue,0,Clear,40.65889,-73.91438,40.53305,-73.90468
T000467,Route_1,Subway,8,25.5,33,5.65,3.4,Thu,1,Clear,40.93976,-73.91377,40.73584,-73.7583
T000468,Route_18,Bus,17,43.5,34,3.73,5.7,Mon,0,Clear,40.64075,-73.70225,40.58254,-73.80667
T000469,Route_20,Bus,11,27.4,22,6.18,8.4,Mon,0,Rain,40.87745,-74.00024,40.93815,-73.83798
T000470,Route_2,Tram,0,31.3,28,8.66,14.2,Sun,0,Rain,40.91553,-74.04062,40.80795,-73.79728
T000471,Route_16,Subway,11,20.2,31,11.59,4.0,Fri,0,Clear,40.83385,-73.93146,40.79836,-73.81381
T000472,Route_20,Bus,13,42.5,34,13.97,5.1,Wed,0,Clear,40.76867,-73.92554,40.93233,-74.00113
T000473,Route_20,Tram,15,30.4,43,2.46,1.2,Thu,0,Snow,40.53006,-74.01178,40.56008,-73.88022
T000474,Route_16,Tram,14,42.7,38,11.29,0.3,Tue,1,Clear,40.8973,-74.07938,40.51263,-73.73211
T000475,Route_1,Train,18,26.6,33,9.04,7.6,Thu,1,Rain,40.7068,-74.09647,40.68061,-73.752
T000476,Route_10,Train,1,31.5,27,4.36,15.7,Sun,0,Clear,40.67596,-73.84298,40.60929,-73.83343
T000477,Route_14,Tram,2,7.5,32,9.64,2.1,Fri,0,Clear,40.78498,-73.75616,40.5592,-73.9067
T000478,Route_18,Ferry,1,43.2,33,4.57,13.7,Tue,1,Rain,40.88685,-73.93035,40.82929,-73.92553
T000479,Route_13,Ferry,13,23.4,30,11.88,9.3,Sat,0,Clear,40.55025,-74.06981,40.97573,-74.09132
T000480,Route_4,Train,4,5.7,38,14.7,7.5,Fri,0,Snow,40.51808,-73.76633,40.92597,-74.07095
T000481,Route_1,Bus,7,26.8,33,6.74,7.0,Mon,0,Clear,40.94577,-73.96428,40.88093,-73.79741
T000482,Route_17,Train,9,28.0,29,10.41,22.2,Sat,0,Clear,40.78903,-73.72931,40.8711,-73.92722
T000483,Route_12,Train,22,42.1,26,4.85,10.0,Mon,0,Fog,40.59017,-73.82191,40.80359,-73.82205
T000484,Route_14,Train,21,0.9,24,13.35,6.1,Sun,0,Clear,40.84224,-73.91878,40.69151,-73.91526
T000485,Route_10,Bus,2,31.6,27,13.33,9.2,Mon,0,Clear,40.75216,-73.86462,40.91184,-73.99245
T000486,Route_6,Ferry,4,19.7,27,3.99,17.7,Sat,0,Clear,40.9447,-73.90517,40.7898,-73.88183
T000487,Route_13,Train,13,31.9,17,3.67,7.9,Sat,0,Clear,40.65436,-73.99491,40.6423,-73.70575
T000488,Route_17,Ferry,0,25.6,23,14.95,7.8,Sat,0,Snow,40.88007,-73.87753,40.9492,-73.99313
T000489,Route_17,Bus,9,9.8,25,4.05,0.9,Mon,0,Clear,40.73813,-73.93222,40.69927,-73.86365
T000490,Route_5,Ferry,16,22.5,27,7.88,8.9,Tue,0,Clear,40.59893,-74.02762,40.6823,-73.78055
T000491,Route_10,Ferry,18,10.8,34,8.83,6.0,Sat,0,Clear,40.59402,-74.00989,40.50724,-74.03101
T000492,Route_17,Subway,12,30.0,30,13.68,1.3,Fri,0,Rain,40.53933,-74.06377,40.83659,-73.9592
T000493,Route_18,Subway,15,28.1,31,7.11,3.1,Fri,0,Clear,40.69975,-73.8907,40.8877,-73.78734
T000494,Route_17,Subway,19,38.8,36,13.57,2.8,Wed,1,Rain,40.52345,-74.00489,40.52785,-74.00047
T000495,Route_20,Tram,0,29.3,20,4.43,3.8,Thu,0,Rain,40.91099,-74.05195,40.52199,-73.74542
T000496,Route_16,Tram,19,33.5,23,7.52,10.6,Fri,0,Rain,40.87784,-73.70889,40.87149,-74.06707
T000497,Route_11,Tram,5,9.4,30,3.15,2.5,Sun,0,Clear,40.9335,-73.76302,40.71914,-73.93895
T000498,Route_16,Ferry,7,7.5,32,8.37,5.7,Thu,0,Clear,40.60416,-73.97169,40.54959,-73.76094
T000499,Route_3,Train,17,24.6,23,13.96,2.1,Fri,1,Clear,40.65543,-73.72613,40.89879,-73.79169
T000500,Route_19,Bus,4,24.6,35,9.25,6.3,Thu,1,Clear,40.67347,-73.95899,40.5614,-73.9774
T000501,Route_7,Tram,19,27.4,32,5.29,6.3,Sun,0,Clear,40.79898,-73.96508,40.75353,-73.88451
T000502,Route_14,Train,2,17.9,22,9.55,1.6,Mon,0,Clear,40.601,-73.82369,40.56542,-73.76528
T000503,Route_9,Bus,18,16.4,26,6.62,8.7,Sat,1,Rain,40.93705,-74.04903,40.70927,-73.99025
T000504,Route_6,Subway,18,42.6,38,6.41,0.6,Thu,1,Snow,40.55935,-73.94614,40.84562,-73.96715
T000505,Route_16,Train,21,34.6,30,14.25,2.9,Sat,0,Clear,40.64639,-73.7481,40.54918,-74.04182
T000506,Route_11,Tram,3,9.4,26,3.73,4.4,Mon,0,Snow,40.79727,-73.74654,40.50758,-73.9814
T000507,Route_5,Train,20,40.7,36,11.71,10.7,Tue,0,Snow,40.50748,-73.97578,40.51982,-73.82483
T000508,Route_5,Train,3,38.7,36,4.8,4.6,Sat,0,Clear,40.6085,-73.93461,40.78236,-73.88224
T000509,Route_7,Tram,6,19.3,26,7.75,1.6,Sun,0,Rain,40.62103,-73.78972,40.78211,-73.8341
T000510,Route_7,Ferry,16,11.0,23,4.78,15.7,Mon,0,Rain,40.65639,-73.71778,40.79103,-73.94981
T000511,Route_7,Tram,12,38.2,25,4.51,6.1,Sat,1,Clear,40.86665,-73.93949,40.89029,-73.98511
T000512,Route_6,Bus,7,41.2,23,4.7,10.4,Wed,0,Clear,40.77357,-73.80268,40.64713,-73.83957
T000513,Route_15,Tram,8,14.2,25,4.45,0.6,Fri,0,Clear,40.86942,-73.85431,40.58289,-73.94949
T000514,Route_14,Ferry,17,28.0,26,1.88,15.8,Sat,0,Clear,40.9102,-74.0251,40.8019,-73.74162
T000515,Route_8,Subway,1,21.5,37,7.42,2.0,Sat,0,Clear,40.86433,-73.71858,40.55327,-73.8509
T000516,Route_9,Train,14,42.4,24,11.33,0.5,Fri,0,Snow,40.83165,-73.87719,40.92632,-74.02007
T000517,Route_9,Bus,16,19.8,31,10.51,13.7,Wed,0,Rain,40.50505,-73.75536,40.7479,-73.89196
T000518,Route_5,Tram,8,32.6,40,9.0,1.5,Mon,0,Clear,40.96223,-73.90032,40.72754,-73.95602
T000519,Route_13,Tram,1,13.9,38,4.43,0.3,Thu,0,Clear,40.63868,-73.89315,40.72982,-74.02801
T000520,Route_15,Train,10,2.8,23,6.96,12.1,Sat,0,Fog,40.51807,-73.98428,40.97177,-73.72105
T000521,Route_12,Bus,18,43.0,50,9.57,13.9,Thu,0,Clear,40.9167,-73.91108,40.78415,-73.82918
T000522,Route_1,Ferry,22,21.9,31,12.08,3.0,Wed,0,Clear,40.84996,-73.99955,40.61238,-73.83445
T000523,Route_6,Train,11,30.1,27,5.19,1.7,Sat,0,Fog,40.51356,-73.82521,40.87382,-73.99108
T000524,Route_17,Train,14,9.7,30,8.7,18.3,Fri,0,Rain,40.94654,-73.85133,40.7067,-73.74929
T000525,Route_7,Subway,1,12.6,28,14.39,0.1,Thu,1,Clear,40.83048,-73.85573,40.877,-73.76522
T000526,Route_13,Subway,8,31.5,39,6.82,3.4,Mon,0,Clear,40.91825,-73.92961,40.54534,-73.80751
T000527,Route_1,Ferry,2,43.0,31,2.02,7.4,Tue,0,Clear,40.72273,-74.04081,40.93316,-73.89927
T000528,Route_11,Bus,8,26.4,24,9.97,6.3,Wed,0,Clear,40.88372,-73.89069,40.90879,-73.90651
T000529,Route_11,Subway,2,12.4,21,8.0,6.6,Mon,0,Clear,40.6195,-73.91667,40.7507,-73.80509
T000530,Route_11,Subway,3,2.0,40,6.66,3.0,Mon,0,Rain,40.74601,-74.0097,40.54631,-74.03666
T000531,Route_7,Bus,10,18.5,33,10.76,6.8,Mon,0,Clear,40.51283,-73.80961,40.67055,-73.78202
T000532,Route_10,Ferry,14,36.7,26,8.13,7.1,Fri,0,Clear,40.82165,-73.79273,40.7936,-73.88494
T000533,Route_4,Bus,3,4.3,19,8.57,3.8,Wed,0,Rain,40.71858,-73.87735,40.87326,-73.90276
T000534,Route_17,Subway,11,12.5,30,8.41,18.3,Sat,0,Rain,40.95899,-73.74005,40.51781,-73.75508
T000535,Route_2,Bus,19,12.5,32,10.66,8.4,Mon,0,Clear,40.74703,-73.91035,40.8226,-73.77985
T000536,Route_12,Train,9,39.4,30,5.05,11.7,Thu,0,Clear,40.69953,-73.73494,40.58218,-74.04276
T000537,Route_9,Train,6,8.9,27,4.83,8.4,Fri,1,Clear,40.59283,-73.99941,40.57589,-73.97027
T000538,Route_19,Train,5,5.7,37,9.41,4.8,Thu,0,Clear,40.51608,-73.71205,40.57367,-74.00453
T000539,Route_20,Tram,15,16.4,28,5.97,0.9,Sun,0,Rain,40.93219,-73.83438,40.68452,-73.85148
T000540,Route_8,Tram,12,25.8,39,12.37,7.5,Wed,0,Fog,40.60648,-74.0308,40.8034,-73.96603
T000541,Route_18,Tram,22,13.0,24,5.94,3.4,Thu,0,Clear,40.80543,-74.06516,40.71988,-73.9098
T000542,Route_5,Bus,0,11.0,20,6.03,0.5,Fri,1,Clear,40.70389,-73.95818,40.80098,-73.75882
T000543,Route_7,Ferry,16,26.6,31,8.44,0.4,Thu,0,Clear,40.97878,-73.93617,40.72674,-73.89051
T000544,Route_8,Tram,20,9.8,26,14.76,0.8,Fri,0,Clear,40.64615,-74.06048,40.72185,-73.97059
T000545,Route_13,Tram,6,37.8,27,2.58,1.5,Mon,0,Rain,40.77484,-74.09007,40.57559,-73.98518
T000546,Route_1,Subway,10,16.0,47,5.76,1.5,Tue,0,Rain,40.54783,-73.85173,40.81043,-73.79051
T000547,Route_9,Tram,19,29.6,42,2.08,8.3,Sat,0,Rain,40.74909,-74.01953,40.71748,-74.09581
T000548,Route_10,Tram,9,32.5,30,5.39,4.4,Wed,0,Clear,40.57552,-74.08162,40.56452,-73.98036
T000549,Route_1,Bus,1,21.7,20,6.97,0.9,Thu,0,Snow,40.51894,-73.903,40.84171,-73.99692
T000550,Route_9,Subway,10,36.1,25,9.29,0.7,Mon,0,Fog,40.85346,-73.94352,40.827,-74.00188
T000551,Route_14,Bus,18,42.8,30,4.78,4.4,Mon,0,Clear,40.54366,-74.09612,40.81683,-74.02211
T000552,Route_18,Ferry,1,3.4,33,11.48,2.0,Sat,0,Clear,40.94713,-73.82337,40.76417,-73.75981
T000553,Route_6,Subway,8,2.4,26,2.09,5.7,Wed,0,Clear,40.90063,-73.88411,40.87961,-73.89606
T000554,Route_13,Tram,17,20.4,35,10.82,4.9,Sun,1,Clear,40.93359,-73.9033,40.95402,-73.79653
T000555,Route_7,Bus,0,22.2,21,8.93,5.9,Mon,0,Clear,40.63256,-74.07692,40.90214,-73.80009
T000556,Route_15,Tram,10,35.7,40,1.81,9.6,Wed,0,Rain,40.91132,-73.8426,40.87905,-73.78699
T000557,Route_2,Ferry,15,2.0,27,14.86,4.5,Wed,0,Clear,40.91912,-73.78597,40.83217,-73.90572
T000558,Route_3,Train,22,13.8,44,10.53,2.9,Sun,0,Clear,40.73922,-73.82258,40.95053,-73.91895
T000559,Route_4,Bus,19,33.6,27,10.06,7.6,Mon,0,Clear,40.95663,-74.03724,40.55423,-73.8993
T000560,Route_3,Ferry,22,19.0,30,1.64,1.7,Mon,0,Rain,40.79342,-73.96327,40.62614,-74.07447
T000561,Route_17,Bus,3,40.4,29,4.56,7.3,Fri,0,Snow,40.66515,-73.84196,40.7205,-73.78212
T000562,Route_14,Subway,7,10.5,32,6.03,2.8,Sun,0,Snow,40.79428,-73.87654,40.92599,-73.79569
T000563,Route_6,Train,12,17.4,35,9.52,0.5,Sun,1,Clear,40.7024,-74.04193,40.75999,-74.00215
T000564,Route_11,Tram,14,3.3,33,10.49,10.6,Tue,0,Clear,40.68912,-74.06601,40.61038,-73.9778
T000565,Route_11,Train,12,40.8,35,6.25,0.4,Sun,0,Rain,40.76296,-73.7281,40.54854,-73.74087
T000566,Route_4,Subway,14,12.6,34,10.9,5.9,Wed,0,Clear,40.74735,-73.8214,40.70878,-73.81114
T000567,Route_1,Train,22,22.9,32,9.36,16.4,Sat,0,Clear,40.75011,-73.75735,40.7354,-73.87418
T000568,Route_20,Ferry,22,11.5,29,9.96,1.8,Sat,0,Snow,40.58983,-73.87402,40.88043,-73.89642
T000569,Route_18,Tram,7,26.9,29,8.31,8.6,Sun,1,Clear,40.96347,-73.79226,40.96836,-74.05076
T000570,Route_4,Subway,2,25.3,23,4.16,7.0,Tue,0,Rain,40.7182,-73.86651,40.66339,-73.76452
T000571,Route_18,Subway,22,5.3,35,10.35,0.0,Fri,0,Clear,40.59523,-73.89706,40.86184,-73.9578
T000572,Route_11,Subway,10,24.2,26,4.82,0.4,Fri,0,Snow,40.76612,-74.06735,40.94598,-73.72264
T000573,Route_7,Train,22,36.2,33,4.79,7.0,Wed,0,Clear,40.77799,-74.01669,40.83882,-73.90357
T000574,Route_17,Bus,1,3.3,27,10.19,11.6,Sun,0,Clear,40.94779,-73.94218,40.79888,-73.8033
T000575,Route_4,Bus,15,25.8,30,1.97,9.5,Wed,0,Clear,40.82123,-73.77806,40.89051,-73.98096
T000576,Route_15,Tram,3,31.1,37,3.06,2.4,Sun,0,Rain,40.90549,-73.88906,40.68443,-73.79123
T000577,Route_3,Bus,3,4.1,29,9.86,1.0,Sat,1,Clear,40.80153,-73.79154,40.57362,-74.03099
T000578,Route_14,Bus,22,39.6,35,4.22,0.4,Sat,0,Rain,40.86073,-73.91475,40.93067,-73.9489
T000579,Route_19,Train,11,38.3,27,13.47,3.8,Thu,0,Rain,40.53701,-73.87042,40.65201,-74.0006
T000580,Route_8,Bus,21,23.8,36,14.78,8.9,Sun,0,Clear,40.54586,-73.77867,40.58575,-73.81688
T000581,Route_11,Ferry,5,4.7,29,11.87,0.6,Tue,0,Clear,40.84115,-73.83725,40.91737,-73.85542
T000582,Route_16,Train,16,21.4,18,3.52,8.8,Wed,0,Rain,40.93678,-73.86851,40.93824,-73.96165
T000583,Route_17,Subway,21,21.3,28,13.43,4.7,Sat,0,Rain,40.60007,-73.92878,40.51292,-73.85799
T000584,Route_13,Tram,1,6.7,34,6.89,0.4,Tue,0,Clear,40.84731,-74.04844,40.93831,-73.73986
T000585,Route_18,Ferry,9,18.5,33,12.61,6.0,Sat,0,Clear,40.75613,-74.01438,40.58938,-74.08827
T000586,Route_6,Subway,0,32.5,40,7.82,2.7,Mon,0,Snow,40.51906,-74.09146,40.6419,-73.86385
T000587,Route_14,Train,14,20.3,34,6.98,6.8,Thu,0,Fog,40.7099,-74.03232,40.8941,-73.92613
T000588,Route_3,Ferry,14,13.3,34,13.08,0.3,Mon,0,Rain,40.59613,-73.79816,40.70828,-73.92142
T000589,Route_10,Tram,8,20.5,31,13.78,9.2,Fri,0,Rain,40.79254,-73.78071,40.91459,-73.8182
T000590,Route_16,Bus,10,41.5,32,14.78,8.4,Thu,1,Rain,40.62155,-74.00066,40.93889,-73.97908
T000591,Route_11,Tram,0,30.7,35,5.87,2.1,Mon,0,Fog,40.63856,-73.883,40.5642,-74.04739
T000592,Route_8,Ferry,10,3.9,31,7.32,2.6,Tue,0,Rain,40.62011,-73.7804,40.83379,-73.79246
T000593,Route_10,Subway,18,14.7,28,2.1,1.3,Mon,0,Snow,40.56986,-73.75898,40.92115,-73.83831
T000594,Route_13,Tram,12,28.9,29,4.31,1.0,Fri,0,Clear,40.7765,-73.78099,40.58793,-73.74385
T000595,Route_9,Bus,0,28.5,37,3.32,8.5,Tue,0,Snow,40.80926,-73.75242,40.73601,-73.72431
T000596,Route_14,Ferry,7,21.1,20,13.82,1.3,Wed,1,Snow,40.96952,-73.77591,40.87569,-73.76574
T000597,Route_1,Train,7,42.5,30,6.31,1.6,Wed,0,Clear,40.99097,-73.71924,40.56587,-74.07207
T000598,Route_9,Train,1,31.7,18,7.88,0.9,Sat,0,Clear,40.52122,-73.99611,40.52644,-73.92216
T000599,Route_16,Ferry,20,13.4,33,1.89,1.0,Tue,0,Clear,40.88263,-73.95885,40.78561,-73.74522
T000600,Route_3,Train,17,36.8,34,12.2,4.3,Fri,0,Rain,40.81853,-73.82822,40.51617,-73.81368
T000601,Route_8,Ferry,12,9.2,29,2.04,0.2,Wed,0,Clear,40.90817,-74.01552,40.99742,-73.99836
T000602,Route_3,Bus,21,39.2,31,13.75,0.5,Fri,0,Rain,40.89666,-74.04288,40.79527,-74.05156
T000603,Route_16,Ferry,6,19.6,23,12.48,2.3,Wed,0,Rain,40.67161,-73.90733,40.54873,-73.76651
T000604,Route_15,Bus,12,41.7,44,7.12,17.7,Tue,1,Clear,40.87201,-73.71326,40.62526,-73.94363
T000605,Route_6,Ferry,16,43.8,21,10.74,4.3,Tue,0,Rain,40.91989,-73.972,40.59737,-73.75549
T000606,Route_6,Tram,10,15.7,27,2.44,7.6,Fri,0,Clear,40.89139,-74.04852,40.98459,-74.0523
T000607,Route_15,Subway,0,38.2,23,4.6,9.3,Sat,0,Clear,40.51711,-73.81064,40.83827,-74.00647
T000608,Route_1,Ferry,0,9.4,22,1.73,2.6,Thu,0,Clear,40.86769,-73.86315,40.53967,-73.84466
T000609,Route_19,Ferry,7,1.5,37,11.14,6.6,Sat,1,Clear,40.8424,-73.88922,40.87356,-73.79592
T000610,Route_19,Train,11,27.7,31,8.32,2.8,Thu,0,Clear,40.81153,-73.80301,40.53629,-73.8489
T000611,Route_1,Subway,9,20.3,34,6.1,2.6,Mon,0,Rain,40.66934,-73.74661,40.80065,-73.86096
T000612,Route_18,Train,19,23.0,29,2.97,8.1,Sat,0,Rain,40.95214,-73.93576,40.77821,-74.01439
T000613,Route_4,Bus,7,10.8,26,12.36,2.2,Wed,0,Clear,40.96562,-74.07719,40.70937,-73.75209
T000614,Route_3,Train,12,28.9,26,11.49,3.9,Mon,0,Rain,40.7579,-73.90484,40.8615,-74.06372
T000615,Route_3,Tram,11,22.4,39,14.87,7.3,Thu,0,Rain,40.61757,-73.97917,40.6645,-73.76173
T000616,Route_8,Tram,4,3.1,32,5.83,5.1,Sun,0,Clear,40.88674,-73.74654,40.90495,-73.77185
T000617,Route_6,Subway,16,0.7,38,4.26,0.4,Wed,0,Clear,40.7781,-73.72453,40.73091,-73.9394
T000618,Route_14,Tram,17,22.2,40,9.05,1.7,Wed,0,Rain,40.6018,-73.78473,40.65933,-73.99268
T000619,Route_1,Subway,17,41.6,37,12.03,4.7,Thu,0,Rain,40.71035,-73.98243,40.97855,-73.76394
T000620,Route_10,Ferry,6,32.2,31,7.49,0.1,Wed,0,Rain,40.84169,-73.75489,40.70082,-73.94362
T000621,Route_20,Subway,7,23.9,24,12.74,1.4,Sat,1,Rain,40.99679,-73.97588,40.76551,-73.74548
T000622,Route_15,Subway,10,28.1,31,2.62,4.7,Sat,1,Clear,40.75627,-73.7555,40.72126,-73.83989
T000623,Route_13,Tram,17,17.5,31,12.38,0.6,Fri,0,Rain,40.98899,-74.0703,40.5094,-73.95865
T000624,Route_13,Train,11,37.5,35,5.62,3.9,Thu,0,Clear,40.59103,-73.78571,40.92535,-74.08496
T000625,Route_1,Subway,11,24.6,36,12.61,2.8,Fri,0,Clear,40.95505,-73.7189,40.66284,-73.92998
T000626,Route_13,Ferry,2,9.3,28,6.31,11.7,Sun,1,Clear,40.80092,-73.73285,40.7047,-73.93594
T000627,Route_2,Bus,22,30.0,24,11.12,0.4,Mon,0,Snow,40.64886,-74.07338,40.89857,-73.7298
T000628,Route_3,Tram,13,41.2,23,1.81,0.9,Sat,0,Clear,40.75425,-73.9758,40.58647,-73.90957
T000629,Route_12,Train,3,34.6,34,1.82,0.3,Wed,0,Clear,40.83463,-74.07258,40.71795,-73.91576
T000630,Route_14,Subway,18,1.2,29,2.4,9.2,Fri,0,Fog,40.8845,-74.03658,40.71858,-74.04457
T000631,Route_1,Ferry,13,15.1,36,2.78,1.2,Thu,0,Clear,40.83264,-74.01005,40.67862,-73.7973
T000632,Route_12,Train,17,31.6,33,2.01,2.1,Thu,0,Clear,40.52771,-74.04649,40.89681,-73.80226
T000633,Route_11,Tram,10,29.2,35,1.75,8.4,Mon,0,Rain,40.86792,-73.75907,40.77327,-73.77031
T000634,Route_15,Tram,1,34.1,30,7.06,1.9,Sat,0,Snow,40.56998,-73.70291,40.59728,-73.72036
T000635,Route_14,Train,10,42.0,26,4.51,4.3,Sun,0,Rain,40.61449,-73.8172,40.85204,-73.92779
T000636,Route_7,Tram,9,10.6,24,3.83,2.2,Sun,1,Clear,40.7579,-73.83561,40.89067,-74.06273
T000637,Route_11,Train,21,36.8,33,8.22,1.6,Fri,0,Clear,40.99475,-74.08534,40.87934,-73.74986
T000638,Route_9,Ferry,21,11.6,23,5.95,17.8,Tue,0,Rain,40.99741,-73.96294,40.77528,-73.94138
T000639,Route_8,Train,1,30.3,35,9.46,19.5,Mon,1,Clear,40.68981,-73.9637,40.69066,-73.71408
T000640,Route_19,Ferry,10,12.6,31,5.26,7.8,Thu,0,Clear,40.84256,-73.70611,40.90617,-73.92132
T000641,Route_19,Train,22,28.5,21,10.03,4.4,Thu,0,Clear,40.98142,-74.01969,40.58334,-73.73295
T000642,Route_11,Train,19,7.1,28,11.32,1.3,Sun,0,Clear,40.85424,-73.85414,40.6384,-73.98786
T000643,Route_20,Bus,3,10.2,32,11.8,2.6,Thu,0,Clear,40.9222,-73.98699,40.92715,-73.93242
T000644,Route_6,Ferry,22,23.2,25,4.64,2.2,Sun,1,Clear,40.65499,-73.9423,40.58522,-74.00075
T000645,Route_10,Tram,9,29.5,28,13.89,2.7,Fri,0,Fog,40.80791,-74.01533,40.93788,-73.87822
T000646,Route_13,Subway,20,35.6,31,11.1,1.1,Fri,0,Clear,40.50326,-73.78147,40.84777,-73.96642
T000647,Route_8,Bus,18,17.1,27,1.69,1.9,Wed,0,Rain,40.53175,-73.78937,40.53521,-73.91654
T000648,Route_15,Ferry,0,6.0,34,7.28,3.3,Mon,0,Clear,40.87899,-73.95357,40.60629,-73.99722
T000649,Route_1,Subway,10,40.2,23,6.13,0.7,Wed,0,Clear,40.84097,-73.72717,40.71962,-73.71016
T000650,Route_19,Subway,10,22.9,30,8.8,0.7,Fri,0,Fog,40.7526,-74.02829,40.73532,-73.80729
T000651,Route_3,Train,9,34.9,32,9.84,11.2,Fri,0,Clear,40.57917,-74.02628,40.81551,-74.0739
T000652,Route_19,Train,2,38.0,34,5.16,1.6,Mon,0,Clear,40.63935,-74.07924,40.6697,-73.8704
T000653,Route_3,Bus,4,10.1,21,11.44,0.9,Wed,0,Snow,40.94182,-74.07666,40.87592,-73.83042
T000654,Route_5,Ferry,20,25.4,24,3.29,1.2,Sat,0,Rain,40.76822,-73.75309,40.98314,-73.87085
T000655,Route_12,Bus,22,16.2,24,6.09,6.7,Sun,0,Rain,40.58552,-74.07856,40.70674,-73.94175
T000656,Route_6,Ferry,17,18.8,28,7.92,4.8,Thu,0,Clear,40.57515,-73.99792,40.95529,-73.85345
T000657,Route_17,Tram,5,0.6,34,8.99,2.4,Mon,0,Clear,40.86382,-73.87168,40.91644,-73.70133
T000658,Route_3,Train,3,33.9,26,8.22,1.3,Wed,0,Clear,40.63287,-73.99654,40.83703,-73.95479
T000659,Route_11,Train,10,38.4,34,14.46,3.6,Fri,0,Clear,40.6371,-73.91847,40.66567,-73.84
T000660,Route_17,Train,2,41.9,26,10.21,2.9,Mon,0,Rain,40.94105,-73.77675,40.56744,-73.82873
T000661,Route_2,Train,7,11.9,38,11.65,2.7,Mon,0,Clear,40.59634,-73.91834,40.53237,-73.83826
T000662,Route_7,Train,1,21.8,37,5.9,1.9,Thu,0,Clear,40.65198,-73.80565,40.63438,-73.98925
T000663,Route_9,Subway,6,3.1,33,8.78,3.4,Wed,0,Clear,40.58325,-73.95662,40.60357,-73.9262
T000664,Route_2,Ferry,0,5.4,17,13.57,11.7,Wed,0,Clear,40.92436,-73.70024,40.7093,-73.94231
T000665,Route_3,Train,11,19.0,28,4.93,4.0,Thu,0,Clear,40.65295,-74.03099,40.67685,-73.99722
T000666,Route_12,Subway,7,36.5,29,10.13,3.5,Mon,0,Fog,40.6842,-73.98129,40.98392,-73.89633
T000667,Route_20,Subway,4,44.8,36,9.17,6.5,Mon,0,Clear,40.84854,-73.92423,40.64701,-73.86717
T000668,Route_12,Train,9,30.4,26,12.0,0.7,Tue,0,Rain,40.90638,-73.95493,40.51163,-73.72326
T000669,Route_8,Ferry,20,35.0,31,8.19,2.8,Thu,0,Clear,40.73441,-73.9458,40.74778,-73.8015
T000670,Route_6,Ferry,8,28.8,27,12.01,4.2,Sat,0,Clear,40.85175,-73.82135,40.77424,-73.89293
T000671,Route_18,Bus,4,21.2,25,7.58,8.3,Thu,0,Clear,40.6219,-74.03065,40.885,-73.95622
T000672,Route_10,Ferry,16,24.3,28,13.89,4.6,Fri,0,Snow,40.72583,-73.71291,40.98938,-74.09864
T000673,Route_14,Tram,14,1.4,35,3.97,7.6,Sun,0,Clear,40.78558,-73.96232,40.82137,-73.97235
T000674,Route_16,Train,14,33.6,28,13.75,2.9,Tue,1,Clear,40.85193,-73.86574,40.5208,-74.02719
T000675,Route_4,Tram,22,36.2,35,13.94,2.5,Wed,0,Clear,40.52965,-74.00467,40.85561,-73.87382
